paper_id,year,problem,subject_type,artifact_eligible,eligibility_reason,evidence,review_status,primary_file,primary_extension
CUMCM-2013-C-001,2013,C,SUPPORTING_MATERIAL,0,"The source is computational supporting material, not a Paper Artifact candidate.",The source has a MATLAB .asv autosave extension under the 2013C problem directory. Single membership and code-like sibling naming; no paper structure or prose-paper source is present.,PASS,2013年数学建模国赛真题+优秀论文/2013C：古塔的变形/qvlv.asv,.asv
CUMCM-2013-C-002,2013,C,SUPPORTING_MATERIAL,0,"The source is computational supporting material, not a Paper Artifact candidate.",The source has a MATLAB .asv autosave extension under the 2013C problem directory. Single membership and code-like sibling naming; no paper structure or prose-paper source is present.,PASS,2013年数学建模国赛真题+优秀论文/2013C：古塔的变形/qvlv1.asv,.asv
CUMCM-2013-C-003,2013,C,SUPPORTING_MATERIAL,0,"The source is computational supporting material, not a Paper Artifact candidate.",The source has a MATLAB .asv autosave extension under the 2013C problem directory. Single membership and code-like sibling naming; no paper structure or prose-paper source is present.,PASS,2013年数学建模国赛真题+优秀论文/2013C：古塔的变形/niuqv.asv,.asv
CUMCM-2013-C-004,2013,C,SUPPORTING_MATERIAL,0,"The source is computational supporting material, not a Paper Artifact candidate.",The source has a MATLAB .asv autosave extension under the 2013C problem directory. Single membership and code-like sibling naming; no paper structure or prose-paper source is present.,PASS,2013年数学建模国赛真题+优秀论文/2013C：古塔的变形/fangchengnihe.asv,.asv
CUMCM-2013-C-005,2013,C,SUPPORTING_MATERIAL,0,"The source is computational supporting material, not a Paper Artifact candidate.",The source has a MATLAB .asv autosave extension under the 2013C problem directory. Single membership and code-like sibling naming; no paper structure or prose-paper source is present.,PASS,2013年数学建模国赛真题+优秀论文/2013C：古塔的变形/ff2.asv,.asv
CUMCM-2013-C-006,2013,C,PROBLEM_PACKAGE,0,"The source is a problem statement or appendix, not a Paper Artifact candidate.",Filename explicitly names the 2013 national contest problem or its appendix (A/C/D题). Single membership and contest-problem directory placement; no submitted-paper/team structure is present.,PASS,2013年数学建模国赛真题+优秀论文/2013年国赛C题.doc,.doc
CUMCM-2013-C-007,2013,C,SUPPORTING_MATERIAL,0,"The source is computational supporting material, not a Paper Artifact candidate.",The source has a MATLAB .asv autosave extension under the 2013C problem directory. Single membership and code-like sibling naming; no paper structure or prose-paper source is present.,PASS,2013年数学建模国赛真题+优秀论文/2013C：古塔的变形/pingmiannihe.asv,.asv
CUMCM-2013-C-008,2013,C,SUPPORTING_MATERIAL,0,"The source is computational supporting material, not a Paper Artifact candidate.",The source has a MATLAB .asv autosave extension under the 2013C problem directory. Single membership and code-like sibling naming; no paper structure or prose-paper source is present.,PASS,2013年数学建模国赛真题+优秀论文/2013C：古塔的变形/niuqv1.asv,.asv
CUMCM-2013-C-009,2013,C,SUPPORTING_MATERIAL,0,"The source is computational supporting material, not a Paper Artifact candidate.",The source has a MATLAB .asv autosave extension under the 2013C problem directory. Single membership and code-like sibling naming; no paper structure or prose-paper source is present.,PASS,2013年数学建模国赛真题+优秀论文/2013C：古塔的变形/fangchengnihe1.asv,.asv
CUMCM-2013-C-010,2013,C,PAPER,1,unique supported PDF sibling resolved source,one PDF member among the logical identity; non-PDF sibling retained as provenance,PASS,2013年数学建模国赛真题+优秀论文/2013C：古塔的变形/成都工业学院 专5 C 肖瑜琳 刘新燕 黄龙.pdf,.pdf
CUMCM-2013-D-001,2013,D,PAPER,1,Directory and filename semantics identify an award-paper research object; binary DOC content remains unextracted and therefore requires a future DOC contract,filename=论文.doc; parent=2013年数学建模国赛真题+优秀论文/2013D：城市公共自行车服务系统运行状况和效率分析; membership and MF41 OLE audit,PASS,2013年数学建模国赛真题+优秀论文/2013D：城市公共自行车服务系统运行状况和效率分析/论文.doc,.doc
CUMCM-2013-D-002,2013,D,PROBLEM_PACKAGE,0,"The source is a problem statement or appendix, not a Paper Artifact candidate.",Filename explicitly names the 2013 national contest problem or its appendix (A/C/D题). Single membership and contest-problem directory placement; no submitted-paper/team structure is present.,PASS,2013年数学建模国赛真题+优秀论文/2013年国赛D题 .doc,.doc
CUMCM-2013-D-003,2013,D,PROBLEM_PACKAGE,0,"The source is a problem statement or appendix, not a Paper Artifact candidate.",Filename explicitly names the 2013 national contest problem or its appendix (A/C/D题). Single membership and contest-problem directory placement; no submitted-paper/team structure is present.,PASS,2013年数学建模国赛真题+优秀论文/2013年国赛D题附录.doc,.doc
CUMCM-2013-D-004,2013,D,PAPER,1,Directory and filename semantics identify an award-paper research object; binary DOC content remains unextracted and therefore requires a future DOC contract,filename=赣南师范学院科技学院 D 赖铖、袁彦、舒敏.doc; parent=2013年数学建模国赛真题+优秀论文/2013D：城市公共自行车服务系统运行状况和效率分析 (2); membership and MF41 OLE audit,PASS,2013年数学建模国赛真题+优秀论文/2013D：城市公共自行车服务系统运行状况和效率分析 (2)/赣南师范学院科技学院 D 赖铖、袁彦、舒敏.doc,.doc
CUMCM-2014-A-001,2014,A,SUPPORTING_MATERIAL,0,supporting material resolved from sibling and extension evidence,image/code/data members are not a formal paper body,PASS,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (4)/100m处聚落分析.png;2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (4)/100m处落点评价.png;2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (4)/100m平坦区域大小.png;2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (4)/2400m处聚落分析.png;2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (4)/2400m处落点评价.png;2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (4)/倾斜程度.png;2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (4)/权重.png;2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (4)/灰阶分布.png;2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (4)/第一阶段降落sita-t轨迹.png;2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (4)/第一阶段降落Vx、Vy-t轨迹.png;2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (4)/第一阶段降落y-x轨迹.png;2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (4)/问题一降落sita-t轨迹.png;2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (4)/问题一降落Vx、Vy-t轨迹.png;2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (4)/问题一降落y-x轨迹.png,
CUMCM-2014-A-002,2014,A,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (3)/精粗避障阶段图.doc,.doc
CUMCM-2014-A-003,2014,A,PROBLEM_PACKAGE,0,problem-package path evidence,problem/attachment directory signal,PASS,2014年数学建模国赛真题+优秀论文/2014年赛题/2014年国赛A题.doc,.doc
CUMCM-2014-A-004,2014,A,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (3)/高程图1.fig,.fig
CUMCM-2014-A-005,2014,A,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (3)/高程图2.fig,.fig
CUMCM-2014-A-006,2014,A,SUPPORTING_MATERIAL,0,"Content sanity review confirms a one-page supporting calculation fragment, not an independent formal paper artifact","existing PDF QA: page_count=1; normalized_text_chars=79; TEXT_PAGE; OCR not required; rendered page contains only three ellipse-parameter calculation lines; sibling Readme identifies the DOC as ellipse-parameter calculation; sibling package has 1 PDF paper member, 32 total members, extensions=.doc:6,.fig:2,.m:14,.pdf:1,.tif:2,.txt:1,.xls:6; PaperFileMembership rows=1; G3 unchanged; source_sha=A4C7CFEE735094C488EFB5007EF2084771748487B29765E20C39E78296A915F6",PASS,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (3)/关于椭圆参数的计算.doc,.doc
CUMCM-2014-A-007,2014,A,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (3)/快速调整阶段最终版图像.doc,.doc
CUMCM-2014-A-008,2014,A,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (3)/误差分析图.doc,.doc
CUMCM-2014-A-009,2014,A,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (3)/高程图形1.doc,.doc
CUMCM-2014-A-A1000,2014,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (4)/A10009072_吉张鹤轩_杨升_陈同广.pdf,.pdf
CUMCM-2014-A-A1114,2014,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (2)/A11141001_陈超_唐梦珏_杨克宇.pdf,.pdf
CUMCM-2014-A-A1116,2014,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (3)/A11168020_郑建国_陶禹诺_严洒洒.pdf,.pdf
CUMCM-2014-A-A1501,2014,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略 (5)/A15010142_王子硕_吴鹏飞_陶立.pdf,.pdf
CUMCM-2014-A-A2302,2014,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014A：嫦娥三号软着陆轨道设计与控制策略/A23022014_杜磊_江启文_汪鑫 .pdf,.pdf
CUMCM-2014-B-001,2014,B,SUPPORTING_MATERIAL,0,short image/plot sequence with code or shared supporting-file context and no independent paper structure,source container sibling/code context; image pages contain plots or figures rather than paper sections,PASS,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014B：创意平板折叠桌 (3)/w1-1-1.jpg;2014年数学建模国赛真题+优秀论文/2014优秀论文/2014B：创意平板折叠桌 (3)/w1-1.jpg;2014年数学建模国赛真题+优秀论文/2014优秀论文/2014B：创意平板折叠桌 (3)/w1_2.jpg;2014年数学建模国赛真题+优秀论文/2014优秀论文/2014B：创意平板折叠桌 (3)/w2.jpg;2014年数学建模国赛真题+优秀论文/2014优秀论文/2014B：创意平板折叠桌 (3)/w3_1.jpg;2014年数学建模国赛真题+优秀论文/2014优秀论文/2014B：创意平板折叠桌 (3)/w3_2.jpg;2014年数学建模国赛真题+优秀论文/2014优秀论文/2014B：创意平板折叠桌 (3)/w3_3.jpg;2014年数学建模国赛真题+优秀论文/2014优秀论文/2014B：创意平板折叠桌 (3)/w3_4.jpg,
CUMCM-2014-B-002,2014,B,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014B：创意平板折叠桌 (3)/附录.doc,.doc
CUMCM-2014-B-003,2014,B,PROBLEM_PACKAGE,0,problem-package path evidence,problem/attachment directory signal,PASS,2014年数学建模国赛真题+优秀论文/2014年赛题/2014年国赛B题.doc,.doc
CUMCM-2014-B-B1604,2014,B,SUPPORTING_MATERIAL,0,short image/plot sequence with code or shared supporting-file context and no independent paper structure,source container sibling/code context; image pages contain plots or figures rather than paper sections,PASS,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014B：创意平板折叠桌 (3)/B16046004_程双泽_李君昌_陈凌勤/w1-1-1.jpg;2014年数学建模国赛真题+优秀论文/2014优秀论文/2014B：创意平板折叠桌 (3)/B16046004_程双泽_李君昌_陈凌勤/w1-1.jpg;2014年数学建模国赛真题+优秀论文/2014优秀论文/2014B：创意平板折叠桌 (3)/B16046004_程双泽_李君昌_陈凌勤/w1_2.jpg;2014年数学建模国赛真题+优秀论文/2014优秀论文/2014B：创意平板折叠桌 (3)/B16046004_程双泽_李君昌_陈凌勤/w2.jpg;2014年数学建模国赛真题+优秀论文/2014优秀论文/2014B：创意平板折叠桌 (3)/B16046004_程双泽_李君昌_陈凌勤/w3_1.jpg;2014年数学建模国赛真题+优秀论文/2014优秀论文/2014B：创意平板折叠桌 (3)/B16046004_程双泽_李君昌_陈凌勤/w3_2.jpg;2014年数学建模国赛真题+优秀论文/2014优秀论文/2014B：创意平板折叠桌 (3)/B16046004_程双泽_李君昌_陈凌勤/w3_3.jpg;2014年数学建模国赛真题+优秀论文/2014优秀论文/2014B：创意平板折叠桌 (3)/B16046004_程双泽_李君昌_陈凌勤/w3_4.jpg,
CUMCM-2014-B-B1801,2014,B,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014B：创意平板折叠桌 (4)/B18013004_邓敏娜_宁凯_董婷婷.pdf,.pdf
CUMCM-2014-B-B2704,2014,B,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014B：创意平板折叠桌/B27042017_吴俊锋_谭翔飞_庄重.pdf,.pdf
CUMCM-2014-C-001,2014,C,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014C：生猪养殖场经营管理的研究 (2)/模型二（1）.nb,.nb
CUMCM-2014-C-002,2014,C,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014C：生猪养殖场经营管理的研究 (2)/模型二（2）.nb,.nb
CUMCM-2014-C-003,2014,C,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014C：生猪养殖场经营管理的研究/muzhushuliang.lg4,.lg4
CUMCM-2014-C-004,2014,C,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014C：生猪养殖场经营管理的研究/benjiaobisai.lg4,.lg4
CUMCM-2014-C-005,2014,C,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014C：生猪养殖场经营管理的研究/bisai4.lg4,.lg4
CUMCM-2014-C-006,2014,C,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014C：生猪养殖场经营管理的研究 (2)/模型一.nb,.nb
CUMCM-2014-C-007,2014,C,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014C：生猪养殖场经营管理的研究/bisai3.lg4,.lg4
CUMCM-2014-C-008,2014,C,PROBLEM_PACKAGE,0,problem-package path evidence,problem/attachment directory signal,PASS,2014年数学建模国赛真题+优秀论文/2014年赛题/2014年国赛C题.docx,.docx
CUMCM-2014-C-009,2014,C,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014C：生猪养殖场经营管理的研究/bisai2.lg4,.lg4
CUMCM-2014-C-010,2014,C,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014C：生猪养殖场经营管理的研究/论文正文.pdf,.pdf
CUMCM-2014-C-C1951,2014,C,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014C：生猪养殖场经营管理的研究 (2)/C19510015_杨金洪_洪嘉远_谢思霞.pdf,.pdf
CUMCM-2014-D-001,2014,D,PROBLEM_PACKAGE,0,problem-package path evidence,problem/attachment directory signal,PASS,2014年数学建模国赛真题+优秀论文/2014年赛题/2014年国赛D题.doc,.doc
CUMCM-2014-D-002,2014,D,PAPER,1,Directory and filename semantics identify an award-paper research object; binary DOC content remains unextracted and therefore requires a future DOC contract,filename=储药柜的设计.doc; parent=2014年数学建模国赛真题+优秀论文/2014优秀论文/2014D：储药槽的设计 (2); membership and MF41 OLE audit,PASS,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014D：储药槽的设计 (2)/储药柜的设计.doc,.doc
CUMCM-2014-D-003,2014,D,PAPER,1,Directory and filename semantics identify an award-paper research object; binary DOC content remains unextracted and therefore requires a future DOC contract,filename=D-储药槽的设计.doc; parent=2014年数学建模国赛真题+优秀论文/2014优秀论文/2014D：储药槽的设计; membership and MF41 OLE audit,PASS,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014D：储药槽的设计/D-储药槽的设计.doc,.doc
CUMCM-2014-D-004,2014,D,SUPPORTING_MATERIAL,0,non-paper supporting/code/image member resolved ineligible,unsupported extension or supporting-material filename evidence,PASS,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014D：储药槽的设计/Q2_best.fig,.fig
CUMCM-2014-D-D2202,2014,D,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2014年数学建模国赛真题+优秀论文/2014优秀论文/2014D：储药槽的设计 (3)/D22022011_阎发静_周靖_杨峰.pdf,.pdf
CUMCM-2016-A-001,2016,A,PROBLEM_PACKAGE,0,problem-package path evidence,problem/attachment directory signal,PASS,2016年数学建模国赛真题+优秀论文/2016年赛题/2016年国赛A题.doc,.doc
CUMCM-2016-A-002,2016,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (1).pdf,.pdf
CUMCM-2016-A-003,2016,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (5).pdf,.pdf
CUMCM-2016-A-004,2016,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (2).pdf,.pdf
CUMCM-2016-A-005,2016,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (4).pdf,.pdf
CUMCM-2016-A-006,2016,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016A：基于极值系泊系统设计 (3).pdf,.pdf
CUMCM-2016-B-001,2016,B,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016B：小区开放道路通行影响 (1).pdf,.pdf
CUMCM-2016-B-002,2016,B,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016B：小区开放道路通行影响 (5).pdf,.pdf
CUMCM-2016-B-003,2016,B,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016B：小区开放道路通行影响 (4).pdf,.pdf
CUMCM-2016-B-004,2016,B,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016B：小区开放道路通行影响 (2).pdf,.pdf
CUMCM-2016-B-005,2016,B,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016B：小区开放道路通行影响 (3).pdf,.pdf
CUMCM-2016-B-006,2016,B,PROBLEM_PACKAGE,0,problem-package path evidence,problem/attachment directory signal,PASS,2016年数学建模国赛真题+优秀论文/2016年赛题/2016年国赛B题.doc,.doc
CUMCM-2016-C-001,2016,C,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016C：电池剩余放电时间预测 (2).pdf,.pdf
CUMCM-2016-C-002,2016,C,PROBLEM_PACKAGE,0,problem-package path evidence,problem/attachment directory signal,PASS,2016年数学建模国赛真题+优秀论文/2016年赛题/2016年国赛C题.docx,.docx
CUMCM-2016-C-003,2016,C,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016C：电池剩余放电时间预测 (1).pdf,.pdf
CUMCM-2016-D-001,2016,D,PROBLEM_PACKAGE,0,problem-package path evidence,problem/attachment directory signal,PASS,2016年数学建模国赛真题+优秀论文/2016年赛题/2016年国赛D题.doc,.doc
CUMCM-2016-D-002,2016,D,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016D：风电场运行状况分析及维护计划优化 (2).pdf,.pdf
CUMCM-2016-D-003,2016,D,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016D：风电场运行状况分析及维护计划优化 (3).pdf,.pdf
CUMCM-2016-D-004,2016,D,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2016年数学建模国赛真题+优秀论文/2016年优秀论文/2016D：风电场运行状况分析及维护计划优化 (1).pdf,.pdf
CUMCM-2017-A-001,2017,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017A：CT系统参数标定及成像  (3).pdf,.pdf
CUMCM-2017-A-002,2017,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017A：CT系统参数标定及成像  (5).pdf,.pdf
CUMCM-2017-A-003,2017,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017A：CT系统参数标定及成像  (2).pdf,.pdf
CUMCM-2017-A-004,2017,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017A：CT系统参数标定及成像  (1).pdf,.pdf
CUMCM-2017-A-005,2017,A,PROBLEM_PACKAGE,0,problem-package path evidence,problem/attachment directory signal,PASS,2017年数学建模国赛真题+优秀论文/2017年赛题/2017年国赛A题.docx,.docx
CUMCM-2017-A-006,2017,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017A：CT系统参数标定及成像  (4).pdf,.pdf
CUMCM-2017-B-001,2017,B,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017B：“拍照赚钱”的任务定价 (3).pdf,.pdf
CUMCM-2017-B-002,2017,B,PROBLEM_PACKAGE,0,problem-package path evidence,problem/attachment directory signal,PASS,2017年数学建模国赛真题+优秀论文/2017年赛题/2017年国赛B题.docx,.docx
CUMCM-2017-B-003,2017,B,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017B：“拍照赚钱”的任务定价 (7).pdf,.pdf
CUMCM-2017-B-004,2017,B,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017B：“拍照赚钱”的任务定价 (6).pdf,.pdf
CUMCM-2017-B-005,2017,B,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017B：“拍照赚钱”的任务定价 (1).pdf,.pdf
CUMCM-2017-B-006,2017,B,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017B：“拍照赚钱”的任务定价 (5).pdf,.pdf
CUMCM-2017-B-007,2017,B,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017B：“拍照赚钱”的任务定价 (4).pdf,.pdf
CUMCM-2017-B-008,2017,B,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017B：“拍照赚钱”的任务定价 (2).pdf,.pdf
CUMCM-2017-C-001,2017,C,PROBLEM_PACKAGE,0,problem-package path evidence,problem/attachment directory signal,PASS,2017年数学建模国赛真题+优秀论文/2017年赛题/2017年国赛C题.docx,.docx
CUMCM-2017-C-002,2017,C,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017C：颜色与物质浓度辨识 (1).pdf,.pdf
CUMCM-2017-C-003,2017,C,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017C：颜色与物质浓度辨识 (3).pdf,.pdf
CUMCM-2017-C-004,2017,C,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017C：颜色与物质浓度辨识 (2).pdf,.pdf
CUMCM-2017-D-001,2017,D,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017D：巡检线路的排班 (2).pdf,.pdf
CUMCM-2017-D-002,2017,D,PROBLEM_PACKAGE,0,problem-package path evidence,problem/attachment directory signal,PASS,2017年数学建模国赛真题+优秀论文/2017年赛题/2017年国赛D题.docx,.docx
CUMCM-2017-D-003,2017,D,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2017年数学建模国赛真题+优秀论文/2017年优秀论文/2017D：巡检线路的排班 (1).pdf,.pdf
